timestamp,building,energy_kwh,temperature_c,occupancy,ac_units,equipment_count,day_of_week,hour
2026-03-07 19:00:00,Hostel A,21.93,21.36,80,8,10,5,19
2026-03-07 20:00:00,Academic Block,17.65,22.18,12,6,20,5,20
2026-03-07 20:00:00,Computer Lab,15.34,23.4,4,5,45,5,20
2026-03-07 20:00:00,Library,11.74,21.74,25,3,15,5,20
2026-03-07 20:00:00,Hostel A,22.66,22.93,80,8,10,5,20
2026-03-07 21:00:00,Academic Block,19.45,20.62,12,6,20,5,21
2026-03-07 21:00:00,Computer Lab,13.96,21.4,4,5,45,5,21
2026-03-07 21:00:00,Library,11.49,21.12,5,3,15,5,21
2026-03-07 21:00:00,Hostel A,22.21,22.15,80,8,10,5,21
2026-03-07 22:00:00,Academic Block,17.23,21.48,5,6,20,5,22
2026-03-07 22:00:00,Computer Lab,15.29,19.53,4,5,45,5,22
2026-03-07 22:00:00,Library,10.87,22.47,5,3,15,5,22
2026-03-07 22:00:00,Hostel A,24.87,20.34,80,8,10,5,22
2026-03-07 23:00:00,Academic Block,22.05,19.83,5,6,20,5,23
2026-03-07 23:00:00,Computer Lab,14.15,19.56,4,5,45,5,23
2026-03-07 23:00:00,Library,10.25,19.97,5,3,15,5,23
2026-03-07 23:00:00,Hostel A,22.85,19.2,35,8,10,5,23
2026-03-08 00:00:00,Academic Block,19.4,20.38,5,6,20,6,0
2026-03-08 00:00:00,Computer Lab,14.8,19.45,4,5,45,6,0
2026-03-08 00:00:00,Library,8.11,21.23,5,3,15,6,0
2026-03-08 00:00:00,Hostel A,18.58,18.63,35,8,10,6,0
2026-03-08 01:00:00,Academic Block,18.14,21.79,5,6,20,6,1
2026-03-08 01:00:00,Computer Lab,15.71,20.67,4,5,45,6,1
2026-03-08 01:00:00,Library,8.25,21.73,5,3,15,6,1
2026-03-08 01:00:00,Hostel A,18.65,21.05,35,8,10,6,1
2026-03-08 02:00:00,Academic Block,17.47,21.78,5,6,20,6,2
2026-03-08 02:00:00,Computer Lab,15.52,20.7,4,5,45,6,2
2026-03-08 02:00:00,Library,8.7,19.47,5,3,15,6,2
2026-03-08 02:00:00,Hostel A,19.14,19.97,35,8,10,6,2
2026-03-08 03:00:00,Academic Block,18.2,20.56,5,6,20,6,3
2026-03-08 03:00:00,Computer Lab,15.11,19.2,4,5,45,6,3
2026-03-08 03:00:00,Library,11.68,22.69,5,3,15,6,3
2026-03-08 03:00:00,Hostel A,19.32,21.36,35,8,10,6,3
2026-03-08 04:00:00,Academic Block,21.14,21.51,5,6,20,6,4
2026-03-08 04:00:00,Computer Lab,15.92,24.98,4,5,45,6,4
2026-03-08 04:00:00,Library,9.6,25.61,5,3,15,6,4
2026-03-08 04:00:00,Hostel A,17.89,21.0,35,8,10,6,4
2026-03-08 05:00:00,Academic Block,22.17,23.44,5,6,20,6,5
2026-03-08 05:00:00,Computer Lab,14.38,23.37,4,5,45,6,5
2026-03-08 05:00:00,Library,12.34,22.63,5,3,15,6,5
2026-03-08 05:00:00,Hostel A,18.22,24.9,35,8,10,6,5
2026-03-08 06:00:00,Academic Block,17.01,22.75,5,6,20,6,6
2026-03-08 06:00:00,Computer Lab,18.31,27.07,4,5,45,6,6
2026-03-08 06:00:00,Library,13.43,25.08,5,3,15,6,6
2026-03-08 06:00:00,Hostel A,25.37,27.35,80,8,10,6,6
2026-03-08 07:00:00,Academic Block,18.21,26.27,5,6,20,6,7
2026-03-08 07:00:00,Computer Lab,13.44,25.95,4,5,45,6,7
2026-03-08 07:00:00,Library,8.04,24.51,5,3,15,6,7
2026-03-08 07:00:00,Hostel A,24.11,27.6,80,8,10,6,7
2026-03-08 08:00:00,Academic Block,28.94,29.84,5,6,20,6,8
2026-03-08 08:00:00,Computer Lab,24.66,29.58,4,5,45,6,8
2026-03-08 08:00:00,Library,12.55,25.62,5,3,15,6,8
2026-03-08 08:00:00,Hostel A,31.76,29.18,80,8,10,6,8
2026-03-08 09:00:00,Academic Block,22.72,28.14,5,6,20,6,9
2026-03-08 09:00:00,Computer Lab,21.61,28.39,4,5,45,6,9
2026-03-08 09:00:00,Library,12.03,28.11,5,3,15,6,9
2026-03-08 09:00:00,Hostel A,24.93,27.84,35,8,10,6,9
2026-03-08 10:00:00,Academic Block,26.89,29.08,5,6,20,6,10
2026-03-08 10:00:00,Computer Lab,19.98,28.21,4,5,45,6,10
2026-03-08 10:00:00,Library,20.17,31.02,5,3,15,6,10
2026-03-08 10:00:00,Hostel A,33.84,30.2,35,8,10,6,10
2026-03-08 11:00:00,Academic Block,29.93,30.12,5,6,20,6,11
2026-03-08 11:00:00,Computer Lab,24.65,29.41,4,5,45,6,11
2026-03-08 11:00:00,Library,17.92,29.2,5,3,15,6,11
2026-03-08 11:00:00,Hostel A,37.8,30.38,35,8,10,6,11
2026-03-08 12:00:00,Academic Block,28.9,30.33,5,6,20,6,12
2026-03-08 12:00:00,Computer Lab,30.61,31.4,4,5,45,6,12
2026-03-08 12:00:00,Library,27.5,32.41,5,3,15,6,12
2026-03-08 12:00:00,Hostel A,31.49,29.39,35,8,10,6,12
2026-03-08 13:00:00,Academic Block,27.51,29.12,5,6,20,6,13
2026-03-08 13:00:00,Computer Lab,30.21,30.64,4,5,45,6,13
2026-03-08 13:00:00,Library,21.7,30.9,5,3,15,6,13
2026-03-08 13:00:00,Hostel A,44.2,32.81,35,8,10,6,13
2026-03-08 14:00:00,Academic Block,19.38,27.4,5,6,20,6,14
2026-03-08 14:00:00,Computer Lab,29.87,31.1,4,5,45,6,14
2026-03-08 14:00:00,Library,17.39,29.52,5,3,15,6,14
2026-03-08 14:00:00,Hostel A,26.67,28.79,35,8,10,6,14
2026-03-08 15:00:00,Academic Block,27.31,29.1,5,6,20,6,15
2026-03-08 15:00:00,Computer Lab,24.06,29.06,4,5,45,6,15
2026-03-08 15:00:00,Library,12.35,28.02,5,3,15,6,15
2026-03-08 15:00:00,Hostel A,24.44,26.68,35,8,10,6,15
2026-03-08 16:00:00,Academic Block,30.07,29.27,5,6,20,6,16
2026-03-08 16:00:00,Computer Lab,16.65,26.69,4,5,45,6,16
2026-03-08 16:00:00,Library,9.39,26.52,5,3,15,6,16
2026-03-08 16:00:00,Hostel A,22.05,26.79,35,8,10,6,16
2026-03-08 17:00:00,Academic Block,19.71,27.3,5,6,20,6,17
2026-03-08 17:00:00,Computer Lab,16.79,25.92,4,5,45,6,17
2026-03-08 17:00:00,Library,10.74,25.61,5,3,15,6,17
2026-03-08 17:00:00,Hostel A,20.62,26.78,35,8,10,6,17
2026-03-08 18:00:00,Academic Block,18.28,25.3,12,6,20,6,18
2026-03-08 18:00:00,Computer Lab,13.97,24.34,4,5,45,6,18
2026-03-08 18:00:00,Library,10.45,23.13,5,3,15,6,18
2026-03-08 18:00:00,Hostel A,20.48,25.98,80,8,10,6,18
2026-03-08 19:00:00,Academic Block,20.44,24.03,12,6,20,6,19
2026-03-08 19:00:00,Computer Lab,15.26,21.5,4,5,45,6,19
2026-03-08 19:00:00,Library,11.45,25.68,5,3,15,6,19
2026-03-08 19:00:00,Hostel A,23.54,21.46,80,8,10,6,19
2026-03-08 20:00:00,Academic Block,20.3,21.6,12,6,20,6,20
2026-03-08 20:00:00,Computer Lab,15.59,21.67,4,5,45,6,20
2026-03-08 20:00:00,Library,10.63,21.85,5,3,15,6,20
2026-03-08 20:00:00,Hostel A,22.21,21.82,80,8,10,6,20
2026-03-08 21:00:00,Academic Block,20.0,20.05,12,6,20,6,21
2026-03-08 21:00:00,Computer Lab,13.25,21.67,4,5,45,6,21
2026-03-08 21:00:00,Library,10.36,22.66,5,3,15,6,21
2026-03-08 21:00:00,Hostel A,23.7,21.66,80,8,10,6,21
2026-03-08 22:00:00,Academic Block,20.45,21.06,5,6,20,6,22
2026-03-08 22:00:00,Computer Lab,17.22,20.32,4,5,45,6,22
2026-03-08 22:00:00,Library,11.39,20.82,5,3,15,6,22
2026-03-08 22:00:00,Hostel A,24.41,21.15,80,8,10,6,22
2026-03-08 23:00:00,Academic Block,18.04,21.04,5,6,20,6,23
2026-03-08 23:00:00,Computer Lab,15.6,19.4,4,5,45,6,23
2026-03-08 23:00:00,Library,9.05,19.26,5,3,15,6,23
2026-03-08 23:00:00,Hostel A,16.63,17.62,35,8,10,6,23
2026-03-09 00:00:00,Academic Block,17.72,22.38,5,6,20,0,0
2026-03-09 00:00:00,Computer Lab,16.27,22.28,4,5,45,0,0
2026-03-09 00:00:00,Library,8.37,19.94,5,3,15,0,0
2026-03-09 00:00:00,Hostel A,21.79,20.01,35,8,10,0,0
2026-03-09 01:00:00,Academic Block,19.11,22.04,5,6,20,0,1
2026-03-09 01:00:00,Computer Lab,14.23,18.79,4,5,45,0,1
2026-03-09 01:00:00,Library,12.54,19.15,5,3,15,0,1
2026-03-09 01:00:00,Hostel A,19.24,22.13,35,8,10,0,1
2026-03-09 02:00:00,Academic Block,21.02,20.31,5,6,20,0,2
2026-03-09 02:00:00,Computer Lab,15.75,19.5,4,5,45,0,2
2026-03-09 02:00:00,Library,9.33,21.23,5,3,15,0,2
2026-03-09 02:00:00,Hostel A,17.88,19.91,35,8,10,0,2
2026-03-09 03:00:00,Academic Block,21.57,23.16,5,6,20,0,3
2026-03-09 03:00:00,Computer Lab,15.27,21.6,4,5,45,0,3
2026-03-09 03:00:00,Library,10.63,20.74,5,3,15,0,3
2026-03-09 03:00:00,Hostel A,18.8,20.8,35,8,10,0,3
2026-03-09 04:00:00,Academic Block,18.09,23.0,5,6,20,0,4
2026-03-09 04:00:00,Computer Lab,15.39,22.27,4,5,45,0,4
2026-03-09 04:00:00,Library,9.96,22.12,5,3,15,0,4
2026-03-09 04:00:00,Hostel A,16.29,23.41,35,8,10,0,4
2026-03-09 05:00:00,Academic Block,18.9,25.6,5,6,20,0,5
2026-03-09 05:00:00,Computer Lab,16.76,24.44,4,5,45,0,5
2026-03-09 05:00:00,Library,9.25,22.86,5,3,15,0,5
2026-03-09 05:00:00,Hostel A,18.58,22.47,35,8,10,0,5
2026-03-09 06:00:00,Academic Block,17.82,25.84,5,6,20,0,6
2026-03-09 06:00:00,Computer Lab,12.12,25.73,4,5,45,0,6
2026-03-09 06:00:00,Library,12.38,24.54,5,3,15,0,6
2026-03-09 06:00:00,Hostel A,21.31,24.79,80,8,10,0,6
2026-03-09 07:00:00,Academic Block,14.16,25.51,5,6,20,0,7
2026-03-09 07:00:00,Computer Lab,17.26,25.08,4,5,45,0,7
2026-03-09 07:00:00,Library,9.93,25.59,5,3,15,0,7
2026-03-09 07:00:00,Hostel A,20.1,23.5,80,8,10,0,7
2026-03-09 08:00:00,Academic Block,30.97,28.93,45,6,20,0,8
2026-03-09 08:00:00,Computer Lab,14.72,25.94,4,5,45,0,8
2026-03-09 08:00:00,Library,11.37,27.46,5,3,15,0,8
2026-03-09 08:00:00,Hostel A,22.31,25.1,80,8,10,0,8
2026-03-09 09:00:00,Academic Block,31.97,29.22,45,6,20,0,9
2026-03-09 09:00:00,Computer Lab,25.76,29.59,40,5,45,0,9
2026-03-09 09:00:00,Library,17.15,28.61,25,3,15,0,9
2026-03-09 09:00:00,Hostel A,26.04,28.43,35,8,10,0,9
2026-03-09 10:00:00,Academic Block,24.15,28.54,45,6,20,0,10
2026-03-09 10:00:00,Computer Lab,32.18,30.72,40,5,45,0,10
2026-03-09 10:00:00,Library,15.68,27.55,25,3,15,0,10
2026-03-09 10:00:00,Hostel A,27.25,28.79,35,8,10,0,10
2026-03-09 11:00:00,Academic Block,30.78,28.91,45,6,20,0,11
2026-03-09 11:00:00,Computer Lab,24.19,28.87,40,5,45,0,11
2026-03-09 11:00:00,Library,23.62,31.19,25,3,15,0,11
2026-03-09 11:00:00,Hostel A,32.53,29.65,35,8,10,0,11
2026-03-09 12:00:00,Academic Block,30.29,29.2,45,6,20,0,12
2026-03-09 12:00:00,Computer Lab,28.24,30.37,40,5,45,0,12
2026-03-09 12:00:00,Library,20.49,30.27,25,3,15,0,12
2026-03-09 12:00:00,Hostel A,38.08,31.03,35,8,10,0,12
2026-03-09 13:00:00,Academic Block,32.53,30.33,45,6,20,0,13
2026-03-09 13:00:00,Computer Lab,26.71,29.71,40,5,45,0,13
2026-03-09 13:00:00,Library,16.98,29.79,25,3,15,0,13
2026-03-09 13:00:00,Hostel A,26.25,27.98,35,8,10,0,13
2026-03-09 14:00:00,Academic Block,32.47,29.77,45,6,20,0,14
2026-03-09 14:00:00,Computer Lab,22.23,28.24,40,5,45,0,14
2026-03-09 14:00:00,Library,19.41,29.57,25,3,15,0,14
2026-03-09 14:00:00,Hostel A,37.65,31.19,35,8,10,0,14
2026-03-09 15:00:00,Academic Block,26.84,28.61,45,6,20,0,15
2026-03-09 15:00:00,Computer Lab,23.69,28.1,40,5,45,0,15
2026-03-09 15:00:00,Library,15.56,28.09,25,3,15,0,15
2026-03-09 15:00:00,Hostel A,30.72,28.93,35,8,10,0,15
2026-03-09 16:00:00,Academic Block,27.38,27.67,45,6,20,0,16
2026-03-09 16:00:00,Computer Lab,25.5,28.25,40,5,45,0,16
2026-03-09 16:00:00,Library,12.99,26.77,25,3,15,0,16
2026-03-09 16:00:00,Hostel A,22.25,27.26,35,8,10,0,16
2026-03-09 17:00:00,Academic Block,24.35,27.24,45,6,20,0,17
2026-03-09 17:00:00,Computer Lab,20.2,27.35,40,5,45,0,17
2026-03-09 17:00:00,Library,16.02,27.36,25,3,15,0,17
2026-03-09 17:00:00,Hostel A,21.0,27.11,35,8,10,0,17
2026-03-09 18:00:00,Academic Block,17.92,25.86,12,6,20,0,18
2026-03-09 18:00:00,Computer Lab,16.12,25.24,4,5,45,0,18
2026-03-09 18:00:00,Library,12.94,23.4,25,3,15,0,18
2026-03-09 18:00:00,Hostel A,21.91,23.5,80,8,10,0,18
2026-03-09 19:00:00,Academic Block,18.16,23.75,12,6,20,0,19
2026-03-09 19:00:00,Computer Lab,15.77,23.8,4,5,45,0,19
2026-03-09 19:00:00,Library,13.08,22.72,25,3,15,0,19
2026-03-09 19:00:00,Hostel A,25.98,22.79,80,8,10,0,19
2026-03-09 20:00:00,Academic Block,17.5,22.37,12,6,20,0,20
2026-03-09 20:00:00,Computer Lab,17.39,21.32,4,5,45,0,20
2026-03-09 20:00:00,Library,10.18,22.01,25,3,15,0,20
2026-03-09 20:00:00,Hostel A,21.93,23.52,80,8,10,0,20
2026-03-09 21:00:00,Academic Block,20.66,22.25,12,6,20,0,21
2026-03-09 21:00:00,Computer Lab,19.26,21.79,4,5,45,0,21
2026-03-09 21:00:00,Library,9.4,19.39,5,3,15,0,21
2026-03-09 21:00:00,Hostel A,25.94,21.16,80,8,10,0,21
2026-03-09 22:00:00,Academic Block,20.63,22.83,5,6,20,0,22
2026-03-09 22:00:00,Computer Lab,14.65,19.72,4,5,45,0,22
2026-03-09 22:00:00,Library,9.45,19.68,5,3,15,0,22
2026-03-09 22:00:00,Hostel A,22.18,22.46,80,8,10,0,22
2026-03-09 23:00:00,Academic Block,19.86,20.04,5,6,20,0,23
2026-03-09 23:00:00,Computer Lab,15.75,18.17,4,5,45,0,23
2026-03-09 23:00:00,Library,10.18,18.85,5,3,15,0,23
2026-03-09 23:00:00,Hostel A,17.99,19.47,35,8,10,0,23
2026-03-10 00:00:00,Academic Block,19.03,20.27,5,6,20,1,0
2026-03-10 00:00:00,Computer Lab,16.23,19.74,4,5,45,1,0
2026-03-10 00:00:00,Library,11.65,18.96,5,3,15,1,0
2026-03-10 00:00:00,Hostel A,18.22,19.75,35,8,10,1,0
2026-03-10 01:00:00,Academic Block,18.34,19.22,5,6,20,1,1
2026-03-10 01:00:00,Computer Lab,15.58,22.42,4,5,45,1,1
2026-03-10 01:00:00,Library,12.0,18.8,5,3,15,1,1
2026-03-10 01:00:00,Hostel A,19.38,19.6,35,8,10,1,1
2026-03-10 02:00:00,Academic Block,20.62,19.94,5,6,20,1,2
2026-03-10 02:00:00,Computer Lab,17.77,19.96,4,5,45,1,2
2026-03-10 02:00:00,Library,10.19,19.41,5,3,15,1,2
2026-03-10 02:00:00,Hostel A,19.2,22.35,35,8,10,1,2
2026-03-10 03:00:00,Academic Block,18.3,24.19,5,6,20,1,3
2026-03-10 03:00:00,Computer Lab,18.53,21.77,4,5,45,1,3
2026-03-10 03:00:00,Library,8.17,19.65,5,3,15,1,3
2026-03-10 03:00:00,Hostel A,20.17,20.51,35,8,10,1,3
2026-03-10 04:00:00,Academic Block,19.6,20.57,5,6,20,1,4
2026-03-10 04:00:00,Computer Lab,18.69,23.13,4,5,45,1,4
2026-03-10 04:00:00,Library,11.17,23.75,5,3,15,1,4
2026-03-10 04:00:00,Hostel A,19.76,24.13,35,8,10,1,4
2026-03-10 05:00:00,Academic Block,16.98,23.15,5,6,20,1,5
2026-03-10 05:00:00,Computer Lab,15.61,23.02,4,5,45,1,5
2026-03-10 05:00:00,Library,7.42,23.92,5,3,15,1,5
2026-03-10 05:00:00,Hostel A,18.99,23.44,35,8,10,1,5
2026-03-10 06:00:00,Academic Block,21.14,25.66,5,6,20,1,6
2026-03-10 06:00:00,Computer Lab,14.31,25.22,4,5,45,1,6
2026-03-10 06:00:00,Library,11.66,22.82,5,3,15,1,6
2026-03-10 06:00:00,Hostel A,23.85,23.96,80,8,10,1,6
2026-03-10 07:00:00,Academic Block,21.18,27.97,5,6,20,1,7
2026-03-10 07:00:00,Computer Lab,18.95,26.96,4,5,45,1,7
2026-03-10 07:00:00,Library,10.15,27.52,5,3,15,1,7
2026-03-10 07:00:00,Hostel A,20.63,25.27,80,8,10,1,7
2026-03-10 08:00:00,Academic Block,27.87,28.13,45,6,20,1,8
2026-03-10 08:00:00,Computer Lab,15.22,24.26,4,5,45,1,8
2026-03-10 08:00:00,Library,15.83,28.46,5,3,15,1,8
2026-03-10 08:00:00,Hostel A,26.24,27.68,80,8,10,1,8
2026-03-10 09:00:00,Academic Block,24.2,27.26,45,6,20,1,9
2026-03-10 09:00:00,Computer Lab,25.91,28.6,40,5,45,1,9
2026-03-10 09:00:00,Library,19.56,29.37,25,3,15,1,9
2026-03-10 09:00:00,Hostel A,31.76,29.85,35,8,10,1,9
2026-03-10 10:00:00,Academic Block,26.11,27.6,45,6,20,1,10
2026-03-10 10:00:00,Computer Lab,28.51,29.48,40,5,45,1,10
2026-03-10 10:00:00,Library,18.3,27.81,25,3,15,1,10
2026-03-10 10:00:00,Hostel A,33.29,30.18,35,8,10,1,10
2026-03-10 11:00:00,Academic Block,30.89,28.71,45,6,20,1,11
2026-03-10 11:00:00,Computer Lab,28.09,28.51,40,5,45,1,11
2026-03-10 11:00:00,Library,21.34,29.09,25,3,15,1,11
2026-03-10 11:00:00,Hostel A,33.68,29.61,35,8,10,1,11
2026-03-10 12:00:00,Academic Block,30.74,29.12,45,6,20,1,12
2026-03-10 12:00:00,Computer Lab,33.44,30.97,40,5,45,1,12
2026-03-10 12:00:00,Library,23.48,31.32,25,3,15,1,12
2026-03-10 12:00:00,Hostel A,35.25,30.1,35,8,10,1,12
2026-03-10 13:00:00,Academic Block,31.1,28.98,45,6,20,1,13
2026-03-10 13:00:00,Computer Lab,28.34,29.57,40,5,45,1,13
2026-03-10 13:00:00,Library,19.62,29.93,25,3,15,1,13
2026-03-10 13:00:00,Hostel A,31.14,29.52,35,8,10,1,13
2026-03-10 14:00:00,Academic Block,33.38,29.21,45,6,20,1,14
2026-03-10 14:00:00,Computer Lab,31.54,30.54,40,5,45,1,14
2026-03-10 14:00:00,Library,15.85,28.41,25,3,15,1,14
2026-03-10 14:00:00,Hostel A,38.57,31.7,35,8,10,1,14
2026-03-10 15:00:00,Academic Block,29.69,28.67,45,6,20,1,15
2026-03-10 15:00:00,Computer Lab,22.11,28.16,40,5,45,1,15
2026-03-10 15:00:00,Library,14.26,27.59,25,3,15,1,15
2026-03-10 15:00:00,Hostel A,25.21,27.68,35,8,10,1,15
2026-03-10 16:00:00,Academic Block,24.23,27.49,45,6,20,1,16
2026-03-10 16:00:00,Computer Lab,22.93,27.63,40,5,45,1,16
2026-03-10 16:00:00,Library,15.19,27.09,25,3,15,1,16
2026-03-10 16:00:00,Hostel A,20.71,25.97,35,8,10,1,16
2026-03-10 17:00:00,Academic Block,22.22,26.28,45,6,20,1,17
2026-03-10 17:00:00,Computer Lab,16.71,25.46,40,5,45,1,17
2026-03-10 17:00:00,Library,11.08,24.29,25,3,15,1,17
2026-03-10 17:00:00,Hostel A,18.91,27.0,35,8,10,1,17
2026-03-10 18:00:00,Academic Block,17.9,23.14,12,6,20,1,18
2026-03-10 18:00:00,Computer Lab,15.15,24.54,4,5,45,1,18
2026-03-10 18:00:00,Library,13.77,24.85,25,3,15,1,18
2026-03-10 18:00:00,Hostel A,26.26,26.5,80,8,10,1,18
2026-03-10 19:00:00,Academic Block,17.98,21.76,12,6,20,1,19
2026-03-10 19:00:00,Computer Lab,14.99,24.54,4,5,45,1,19
2026-03-10 19:00:00,Library,12.54,24.74,25,3,15,1,19
2026-03-10 19:00:00,Hostel A,24.11,25.6,80,8,10,1,19
2026-03-10 20:00:00,Academic Block,18.64,23.77,12,6,20,1,20
2026-03-10 20:00:00,Computer Lab,15.21,22.38,4,5,45,1,20
2026-03-10 20:00:00,Library,14.43,20.69,25,3,15,1,20
2026-03-10 20:00:00,Hostel A,22.03,23.39,80,8,10,1,20
2026-03-10 21:00:00,Academic Block,18.31,23.03,12,6,20,1,21
2026-03-10 21:00:00,Computer Lab,17.18,19.26,4,5,45,1,21
2026-03-10 21:00:00,Library,10.33,19.93,5,3,15,1,21
2026-03-10 21:00:00,Hostel A,23.13,21.71,80,8,10,1,21
2026-03-10 22:00:00,Academic Block,19.57,21.69,5,6,20,1,22
2026-03-10 22:00:00,Computer Lab,14.48,21.33,4,5,45,1,22
2026-03-10 22:00:00,Library,8.37,21.02,5,3,15,1,22
2026-03-10 22:00:00,Hostel A,20.45,22.54,80,8,10,1,22
2026-03-10 23:00:00,Academic Block,16.72,19.75,5,6,20,1,23
2026-03-10 23:00:00,Computer Lab,15.69,19.29,4,5,45,1,23
2026-03-10 23:00:00,Library,12.34,19.54,5,3,15,1,23
2026-03-10 23:00:00,Hostel A,18.26,20.44,35,8,10,1,23
2026-03-11 00:00:00,Academic Block,20.53,19.84,5,6,20,2,0
2026-03-11 00:00:00,Computer Lab,13.96,21.09,4,5,45,2,0
2026-03-11 00:00:00,Library,11.34,19.18,5,3,15,2,0
2026-03-11 00:00:00,Hostel A,17.37,20.42,35,8,10,2,0
2026-03-11 01:00:00,Academic Block,17.36,21.07,5,6,20,2,1
2026-03-11 01:00:00,Computer Lab,16.46,21.73,4,5,45,2,1
2026-03-11 01:00:00,Library,9.83,18.81,5,3,15,2,1
2026-03-11 01:00:00,Hostel A,19.19,19.51,35,8,10,2,1
2026-03-11 02:00:00,Academic Block,16.98,20.43,5,6,20,2,2
2026-03-11 02:00:00,Computer Lab,16.49,19.0,4,5,45,2,2
2026-03-11 02:00:00,Library,10.78,21.01,5,3,15,2,2
2026-03-11 02:00:00,Hostel A,18.02,20.99,35,8,10,2,2
2026-03-11 03:00:00,Academic Block,22.51,21.69,5,6,20,2,3
2026-03-11 03:00:00,Computer Lab,15.24,22.87,4,5,45,2,3
2026-03-11 03:00:00,Library,6.33,20.84,5,3,15,2,3
2026-03-11 03:00:00,Hostel A,20.13,22.75,35,8,10,2,3
2026-03-11 04:00:00,Academic Block,16.55,21.85,5,6,20,2,4
2026-03-11 04:00:00,Computer Lab,16.34,21.11,4,5,45,2,4
2026-03-11 04:00:00,Library,11.66,22.39,5,3,15,2,4
2026-03-11 04:00:00,Hostel A,20.4,22.6,35,8,10,2,4
2026-03-11 05:00:00,Academic Block,19.94,24.15,5,6,20,2,5
2026-03-11 05:00:00,Computer Lab,13.82,21.2,4,5,45,2,5
2026-03-11 05:00:00,Library,12.24,23.27,5,3,15,2,5
2026-03-11 05:00:00,Hostel A,18.7,25.96,35,8,10,2,5
2026-03-11 06:00:00,Academic Block,15.77,24.27,5,6,20,2,6
2026-03-11 06:00:00,Computer Lab,14.9,26.04,4,5,45,2,6
2026-03-11 06:00:00,Library,14.71,28.55,5,3,15,2,6
2026-03-11 06:00:00,Hostel A,27.28,27.53,80,8,10,2,6
2026-03-11 07:00:00,Academic Block,19.05,25.06,5,6,20,2,7
2026-03-11 07:00:00,Computer Lab,17.42,27.22,4,5,45,2,7
2026-03-11 07:00:00,Library,13.98,27.3,5,3,15,2,7
2026-03-11 07:00:00,Hostel A,23.97,27.01,80,8,10,2,7
2026-03-11 08:00:00,Academic Block,21.91,26.09,45,6,20,2,8
2026-03-11 08:00:00,Computer Lab,16.5,27.71,4,5,45,2,8
2026-03-11 08:00:00,Library,13.6,27.7,5,3,15,2,8
2026-03-11 08:00:00,Hostel A,22.05,25.94,80,8,10,2,8
2026-03-11 09:00:00,Academic Block,30.26,28.16,45,6,20,2,9
2026-03-11 09:00:00,Computer Lab,27.17,28.8,40,5,45,2,9
2026-03-11 09:00:00,Library,14.23,28.39,25,3,15,2,9
2026-03-11 09:00:00,Hostel A,29.2,29.34,35,8,10,2,9
2026-03-11 10:00:00,Academic Block,28.47,28.93,45,6,20,2,10
2026-03-11 10:00:00,Computer Lab,29.16,29.42,40,5,45,2,10
2026-03-11 10:00:00,Library,24.46,30.45,25,3,15,2,10
2026-03-11 10:00:00,Hostel A,35.78,31.4,35,8,10,2,10
2026-03-11 11:00:00,Academic Block,25.48,28.4,45,6,20,2,11
2026-03-11 11:00:00,Computer Lab,30.21,30.59,40,5,45,2,11
2026-03-11 11:00:00,Library,18.79,29.24,25,3,15,2,11
2026-03-11 11:00:00,Hostel A,31.93,30.29,35,8,10,2,11
2026-03-11 12:00:00,Academic Block,28.51,28.49,45,6,20,2,12
2026-03-11 12:00:00,Computer Lab,33.89,31.44,40,5,45,2,12
2026-03-11 12:00:00,Library,15.43,29.05,25,3,15,2,12
2026-03-11 12:00:00,Hostel A,36.65,31.14,35,8,10,2,12
2026-03-11 13:00:00,Academic Block,25.81,28.45,45,6,20,2,13
2026-03-11 13:00:00,Computer Lab,21.98,28.1,40,5,45,2,13
2026-03-11 13:00:00,Library,18.04,29.54,25,3,15,2,13
2026-03-11 13:00:00,Hostel A,32.8,30.05,35,8,10,2,13
2026-03-11 14:00:00,Academic Block,38.23,32.0,45,6,20,2,14
2026-03-11 14:00:00,Computer Lab,28.16,29.52,40,5,45,2,14
2026-03-11 14:00:00,Library,16.45,28.09,25,3,15,2,14
2026-03-11 14:00:00,Hostel A,34.16,30.25,35,8,10,2,14
2026-03-11 15:00:00,Academic Block,31.22,30.2,45,6,20,2,15
2026-03-11 15:00:00,Computer Lab,23.82,27.52,40,5,45,2,15
2026-03-11 15:00:00,Library,20.88,29.63,25,3,15,2,15
2026-03-11 15:00:00,Hostel A,30.14,30.02,35,8,10,2,15
2026-03-11 16:00:00,Academic Block,29.99,28.45,45,6,20,2,16
2026-03-11 16:00:00,Computer Lab,23.49,26.71,40,5,45,2,16
2026-03-11 16:00:00,Library,12.14,27.74,25,3,15,2,16
2026-03-11 16:00:00,Hostel A,23.29,27.96,35,8,10,2,16
2026-03-11 17:00:00,Academic Block,26.54,27.69,45,6,20,2,17
2026-03-11 17:00:00,Computer Lab,20.8,25.58,40,5,45,2,17
2026-03-11 17:00:00,Library,13.42,27.42,25,3,15,2,17
2026-03-11 17:00:00,Hostel A,19.88,26.11,35,8,10,2,17
2026-03-11 18:00:00,Academic Block,18.76,24.56,12,6,20,2,18
2026-03-11 18:00:00,Computer Lab,14.07,25.04,4,5,45,2,18
2026-03-11 18:00:00,Library,12.58,22.32,25,3,15,2,18
2026-03-11 18:00:00,Hostel A,21.06,22.61,80,8,10,2,18
2026-03-11 19:00:00,Academic Block,16.79,21.58,12,6,20,2,19
